customer_id,region,customer_segment,plan_type,monthly_fee,data_usage_gb,call_minutes,overage_charges,complaints_count,service_downtime_minutes,payment_delay_days,churn_risk_score,snapshot_month
222,UpperEgypt,SME,basic,173.0,31.55675608321375,339.7359378589217,4,2,18.41627451863936,18,0.32238249625792065,2026-01
223,UpperEgypt,enterprise,unlimited,1449.0,41.08091249240742,132.16836469530608,109,2,15.857647975623086,3,0.09002528348537231,2026-01
224,UpperEgypt,enterprise,basic,262.5,49.79792267502263,331.2418318052001,24,3,27.063280648962756,0,0.12933982566060007,2026-01
225,Delta,consumer,basic,224.0,46.67259828115562,353.95209931954554,0,3,30.436696467413512,0,0.27129679000578294,2026-01
226,Alex,SME,unlimited,862.0,47.03992369539011,287.8981373077191,0,3,18.05091719647319,7,0.3214203366115884,2026-01
227,UpperEgypt,consumer,premium,421.0,66.86169079979021,375.8021169698286,8,2,14.72546798611669,0,0.25033837750813437,2026-01
228,Cairo,consumer,basic,206.0,48.1440749559924,271.48226901053357,64,2,13.862031231571233,7,0.3346089175635379,2026-01
229,Delta,consumer,unlimited,722.0,37.696380058269476,298.07777135355167,33,0,4.316800329296208,4,0.07083322041685539,2026-01
230,Delta,enterprise,unlimited,1483.5,55.85919766594043,363.43463523887345,27,0,22.362630439749942,7,0.1736673015576474,2026-01
231,Cairo,SME,premium,594.0,62.44212262897623,284.49390889817573,12,0,17.354851586893894,8,0.3105059262087496,2026-01
232,Alex,consumer,premium,456.0,39.47438602812687,346.68707759786173,44,3,26.77943784952673,11,0.36449034530607255,2026-01
233,Alex,consumer,premium,577.0,62.65058933235588,344.755926079603,51,3,22.365817508761975,0,0.28980086509815106,2026-01
234,Cairo,consumer,unlimited,989.0,55.02858030604923,224.20062920209804,19,1,13.738099677784334,9,0.16001412367994183,2026-01
235,Delta,consumer,premium,468.0,52.773512253934655,215.76279372797546,14,3,26.4917920248491,0,0.3302478148435296,2026-01
236,Alex,consumer,unlimited,917.0,61.071205623644765,308.8711583110214,31,3,24.615124050158087,2,0.33433249341083937,2026-01
237,Cairo,consumer,basic,160.0,51.32986386442156,315.78525659244764,86,1,13.823481045656498,8,0.14728416456997223,2026-01
238,Giza,enterprise,premium,640.5,48.90449780271796,388.9374854019351,59,1,22.881262367277042,3,0.15132347836566076,2026-01
239,Giza,SME,unlimited,836.0,44.44114215391322,468.30448737019276,98,2,17.269802392739805,9,0.24359990029984616,2026-01
240,Cairo,SME,basic,167.0,52.074480346787155,272.80683953846267,65,2,44.67203710812492,10,0.4057471412028433,2026-01
241,Alex,consumer,premium,473.0,46.571001269899725,220.452050031319,73,0,-5.623336587953105,17,0.1607380910496609,2026-01
242,Giza,enterprise,basic,313.5,71.17814778341791,255.9271053956117,39,0,3.0382093230441214,2,0.13825163143214125,2026-01
243,Alex,consumer,basic,196.0,46.43457312965539,315.37878113561845,57,2,29.80853449137475,0,0.19396492796401554,2026-01
244,Cairo,consumer,premium,534.0,55.33689462391493,361.48136913196447,73,3,32.61933876731535,0,0.19665766116994493,2026-01
245,Cairo,SME,basic,178.0,38.852986028480245,236.23977571342544,48,3,36.71482891182092,1,0.36498761802128266,2026-01
246,UpperEgypt,SME,premium,495.0,69.37920044850298,407.906353635132,24,4,41.643849264437826,8,0.40723461281549356,2026-01
247,UpperEgypt,SME,premium,444.0,63.551735541366504,304.84870685399466,23,1,29.26059096154084,11,0.30628378373100545,2026-01
248,Cairo,SME,premium,425.0,37.472856475549655,467.16309773558186,50,1,3.923389728819412,15,0.2030946230523517,2026-01
249,Cairo,SME,unlimited,909.0,30.386384241634982,315.33287133878264,83,2,42.88947489713207,4,0.36531388432985545,2026-01
250,Alex,consumer,basic,224.0,56.71792621627691,329.68752410511377,1,2,20.479614459815465,2,0.23967141599538813,2026-01
251,Cairo,SME,unlimited,853.0,37.663526341177054,405.3567069349363,40,3,11.633720707093689,10,0.36788524975368064,2026-01
252,Giza,consumer,basic,192.0,35.65345434772987,337.79250223043016,49,3,34.84116028535965,3,0.19149001438657776,2026-01
253,Giza,enterprise,premium,853.5,42.650747672591976,337.48846371996734,25,3,33.87644307057657,0,0.16681403608352247,2026-01
254,UpperEgypt,consumer,basic,249.0,38.63011666221989,174.6920213628726,54,0,7.8706263556417575,6,0.26592697161179324,2026-01
255,Alex,consumer,basic,167.0,22.39506445648742,428.8137223502885,71,2,11.960276011930222,0,0.1701966817786754,2026-01
256,Delta,consumer,premium,548.0,74.25818862452937,308.348475001857,77,0,13.214591420122462,4,0.2225022834416213,2026-01
257,Giza,consumer,premium,515.0,40.155359131546,236.58445742511375,40,1,27.461009868693242,5,0.20779286742303288,2026-01
258,Cairo,SME,basic,150.0,68.98444303378447,270.49632506577314,72,2,15.214327579838862,10,0.3213587925328686,2026-01
259,Cairo,SME,unlimited,880.0,41.40691865693377,166.67117670800673,19,0,26.902368003802724,1,0.12459323845861092,2026-01
260,Cairo,consumer,premium,446.0,41.09307016615513,222.73940675149925,35,4,28.119403283952916,12,0.4181650088992862,2026-01
261,UpperEgypt,SME,basic,176.0,40.750924189317544,269.90587177746494,97,1,7.479243569956442,6,0.13487877704530338,2026-01
262,Giza,consumer,premium,569.0,37.54333390165152,341.8011284212606,4,4,24.18398220888684,8,0.30767994685895983,2026-01
263,Delta,SME,unlimited,801.0,60.695917713899064,376.8110805183797,56,1,9.530854458533536,3,0.10408676034541646,2026-01
264,UpperEgypt,consumer,unlimited,950.0,59.62723295362537,210.89175203190933,0,4,32.84847762312989,13,0.3780937593115435,2026-01
265,Giza,consumer,unlimited,827.0,44.012723107244575,323.9880761416597,137,3,24.861276900873158,5,0.33096119039441807,2026-01
266,Alex,consumer,unlimited,892.0,47.288592653066594,144.13221924581828,80,2,24.205451092281198,7,0.3034167394016035,2026-01
267,Giza,SME,premium,456.0,40.25912459384382,361.76758311802314,30,5,31.11578657131968,5,0.31975811895137496,2026-01
268,Giza,consumer,basic,166.0,48.31628799572512,356.23630335254944,11,3,22.646440051212892,1,0.16207678726671165,2026-01
269,Giza,SME,premium,522.0,47.66152733094999,256.13701628075194,93,2,21.600182258527877,10,0.24299879230894308,2026-01
270,Giza,SME,basic,169.0,35.54361610684084,223.42792680839656,27,2,23.437878815498856,5,0.1927486940334398,2026-01
271,UpperEgypt,consumer,basic,211.0,29.934358641233015,319.14646403179853,51,1,7.838851094834832,1,0.1767742360325506,2026-01
272,Alex,SME,basic,151.0,64.22669524792303,197.1236181028139,55,2,20.87578218953589,4,0.1601649615955669,2026-01
273,Alex,SME,basic,215.0,67.84867095861752,381.0940592435091,3,2,4.250205305669761,8,0.32171953733367786,2026-01
274,UpperEgypt,consumer,premium,409.0,30.55964569622912,340.5665007007639,45,4,31.17278049736349,2,0.32784287535158285,2026-01
275,Giza,enterprise,unlimited,1254.0,58.58086162571216,295.02471864005514,19,2,31.243533598705028,7,0.27152192065963915,2026-01
276,Cairo,consumer,unlimited,753.0,60.92073293644762,274.17404290027133,67,2,22.60889064682097,0,0.3044702385986173,2026-01
277,Cairo,consumer,unlimited,740.0,62.11296499728214,222.1406149301973,23,3,23.5918304919208,1,0.19669561503981886,2026-01
278,Cairo,consumer,basic,216.0,56.90494809769721,192.03609214605044,40,2,2.8124910713783535,8,0.222281830071197,2026-01
279,Giza,consumer,premium,573.0,54.95436294699711,100.91501905668127,39,2,29.775680321615457,0,0.27949511343620315,2026-01
280,Giza,SME,unlimited,881.0,43.69407316457559,409.0093621290694,88,3,23.30142615789073,4,0.28360795323556803,2026-01
281,Cairo,SME,unlimited,717.0,41.7566429613713,368.76703095838417,0,2,16.128693502104852,5,0.1534926024736975,2026-01
282,Giza,enterprise,unlimited,1359.0,64.68386010298136,219.47893658323358,52,2,19.71291409787772,12,0.28555246278984514,2026-01
283,Delta,SME,premium,446.0,39.5846304389993,326.3983568765486,0,0,11.906233215150824,5,0.18092322940623617,2026-01
284,Giza,consumer,premium,451.0,51.66023608483739,310.0559857741587,86,2,26.157007293625533,7,0.2570180499671886,2026-01
285,Cairo,consumer,unlimited,912.0,42.87953345544412,382.64948123198724,74,3,34.47586924512429,3,0.28132043474527063,2026-01
286,Giza,consumer,basic,222.0,57.104481152171815,225.88950960147693,41,1,25.555126463422482,2,0.13416715095543646,2026-01
287,Cairo,SME,premium,533.0,39.85543692925061,377.0595989909235,32,1,-0.6132545594114163,12,0.3251059873477197,2026-01
288,Cairo,SME,unlimited,814.0,51.58624219166529,177.82240620229007,32,1,5.823760658152279,4,0.1284881955015714,2026-01
289,Cairo,enterprise,basic,331.5,49.41493699072019,317.79473095759425,101,3,25.363778526017036,0,0.2040125382408293,2026-01
290,Cairo,consumer,premium,540.0,54.91731759264628,373.9416111630264,57,1,9.861040477074623,0,0.11716339606729967,2026-01
291,Cairo,SME,premium,470.0,54.37642163800321,266.00117012986806,59,3,30.924985380853528,10,0.38649925863261336,2026-01
292,Giza,SME,premium,559.0,59.53072038233404,328.5937372974095,98,4,29.154170212302745,3,0.3831424768560107,2026-01
293,Cairo,consumer,unlimited,817.0,46.41630737023957,414.4124509247903,80,2,23.33727863561873,4,0.16181450273319495,2026-01
294,Giza,SME,unlimited,747.0,29.92761397065316,293.0241080989481,51,3,26.636560279376745,6,0.2933688348528726,2026-01
295,Alex,enterprise,premium,628.5,33.83192282934215,244.90258668616679,31,0,7.457011370642482,4,0.10343320868239096,2026-01
296,Delta,SME,premium,506.0,47.25209122667112,352.09291685218506,8,3,27.788830786528283,12,0.2846519820276683,2026-01
297,Cairo,consumer,basic,185.0,56.85920606922862,416.4657857717413,92,3,27.04506539824723,5,0.22215503443519746,2026-01
298,Alex,SME,premium,428.0,73.67056260579648,211.90877696179422,29,0,8.508451157602025,2,0.15809925381672152,2026-01
299,Giza,SME,premium,461.0,48.61402342094978,202.6303678117676,19,2,10.121693190795344,1,0.13854351198015738,2026-01
300,Cairo,consumer,premium,537.0,29.414380995508914,302.4835918209885,37,2,22.222661324482416,10,0.3363474763771188,2026-01
301,Delta,consumer,premium,437.0,82.8208513893294,342.5592486089443,53,2,14.24385453935553,11,0.2911106518462133,2026-01
302,Cairo,SME,unlimited,977.0,47.65239453746941,404.66526647131485,34,3,27.393058408322965,2,0.2575841431095309,2026-01
303,Cairo,consumer,unlimited,795.0,55.244750709495406,174.8157782910356,40,2,20.953441994413083,8,0.3595305217756334,2026-01
304,Giza,enterprise,basic,339.0,55.02587043626176,325.29247657462224,68,1,24.692675898085263,8,0.23169300419833147,2026-01
305,UpperEgypt,consumer,unlimited,842.0,33.853053792007955,207.21964423182936,83,3,20.44897894779738,0,0.15742687341578537,2026-01
306,Alex,consumer,premium,402.0,64.5014069391342,326.44587141003484,35,5,36.339481835236484,13,0.43052505800883073,2026-01
307,Cairo,consumer,premium,551.0,27.695960412093235,188.11842815478525,9,4,35.16946789708645,0,0.28916846992174944,2026-01
308,UpperEgypt,consumer,unlimited,865.0,41.1146606652192,309.8838156764466,94,3,47.44988920500344,0,0.373238175741613,2026-01
309,Cairo,consumer,premium,568.0,52.66668384394821,304.3261455877577,67,1,20.95156522682464,8,0.23466862351780846,2026-01
310,Cairo,consumer,premium,574.0,59.56057966381691,294.649396923429,0,2,21.690725294551868,0,0.2405215591758325,2026-01
311,UpperEgypt,SME,unlimited,789.0,33.4522586403765,274.99658103198686,72,1,4.14326068308003,5,0.20685455746778209,2026-01
312,Giza,consumer,basic,157.0,53.099696571475086,359.0792666085072,126,1,28.100806519091854,5,0.33143900803580045,2026-01
313,Alex,consumer,unlimited,914.0,63.430331461438996,249.4737816667735,63,3,22.53165238037981,4,0.34454089087503437,2026-01
314,Cairo,consumer,premium,452.0,46.9121085367949,240.2737322767809,41,0,18.232258368842178,2,0.08996273455650589,2026-01
315,Cairo,enterprise,basic,283.5,43.82915254958764,261.27602908903856,11,2,7.432386551043603,0,0.09475240525497076,2026-01
316,UpperEgypt,consumer,unlimited,703.0,43.80503266784849,225.86413529221514,0,1,23.622729955502685,7,0.3080064380077004,2026-01
317,Cairo,consumer,basic,189.0,33.802412693172215,209.9126472938227,55,3,18.392625586881362,4,0.309822542129811,2026-01
318,Cairo,consumer,premium,421.0,58.12763134004476,431.2927631273259,74,3,31.294735893439462,2,0.28019401285965956,2026-01
319,Delta,enterprise,premium,804.0,11.847527255667899,458.97047765360844,88,5,32.96308162885271,10,0.23752995576050626,2026-01
320,Delta,consumer,premium,438.0,73.44333152762297,278.0805534536557,98,2,21.079392247499783,14,0.34008367690504854,2026-01
321,Alex,consumer,unlimited,738.0,51.429520308109055,313.6425488310399,56,1,13.302681675116064,3,0.2574575211496993,2026-01
322,Giza,consumer,unlimited,907.0,55.705721723244665,284.73269450853195,20,2,20.67493681247275,3,0.2908963262945883,2026-01
323,Giza,consumer,basic,198.0,57.79421689771702,430.26767675130895,65,6,44.79389418709911,12,0.5142833544780575,2026-01
324,Alex,consumer,basic,226.0,38.48868499892488,229.88922132437574,26,1,6.180046774068092,0,0.23206068219177514,2026-01
325,UpperEgypt,SME,unlimited,810.0,48.956326866181605,371.19900497736796,13,3,43.092231669301405,4,0.30218150616281475,2026-01
326,Alex,enterprise,premium,742.5,71.92289309414755,230.22770566453642,69,3,40.23600567542475,0,0.213134963238654,2026-01
327,Giza,SME,unlimited,752.0,18.738305907521173,437.97573198088867,37,2,17.125524805996445,4,0.1817467609624444,2026-01
328,Cairo,SME,basic,227.0,53.37273224068458,338.83716197173936,30,1,7.462998701017796,5,0.22522913406781409,2026-01
329,Cairo,consumer,unlimited,912.0,61.14289219365847,309.1095520247747,54,1,13.60008183222551,12,0.22408528366675395,2026-01
330,Giza,consumer,basic,215.0,57.58106410146496,315.66761976085485,84,1,26.950206950882233,0,0.2535222609048905,2026-01
331,UpperEgypt,SME,premium,467.0,60.15720299536446,280.37595669339754,108,0,17.27776169738149,7,0.1739327186676401,2026-01
332,Giza,SME,premium,498.0,43.57249992766872,234.36255256695296,43,2,20.19154915057859,0,0.13336005361418488,2026-01
333,Cairo,SME,basic,180.0,51.27814174450852,60.70912232794214,73,0,18.13103841838015,11,0.2970356933787429,2026-01
334,Alex,enterprise,premium,606.0,47.06482161684572,418.29788875743134,63,2,16.0503780350343,8,0.17041814887630619,2026-01
335,Delta,consumer,basic,197.0,33.43383083732623,373.9176366867523,0,1,17.972697905905363,0,0.2321352300228244,2026-01
336,Cairo,SME,unlimited,993.0,54.791018503933714,310.3454078520101,104,1,24.15065094935984,10,0.2563253488363875,2026-01
337,Giza,consumer,basic,196.0,50.64624512036578,279.47592155577007,0,3,38.96412405772782,11,0.46646008350878176,2026-01
338,Cairo,consumer,unlimited,891.0,52.658281776075285,227.03567182768748,29,1,9.719035921780698,5,0.24721140727016794,2026-01
339,Cairo,SME,premium,507.0,23.835039210826135,346.57955820510085,45,2,19.340253791091897,2,0.1292335591541043,2026-01
340,Alex,consumer,premium,439.0,50.44948160145877,315.7621466301841,63,1,24.15976621217802,6,0.15360750463224557,2026-01
341,UpperEgypt,SME,unlimited,889.0,41.246010104809926,383.07030808154536,66,0,5.767847094277891,2,0.10773394892223577,2026-01
342,Delta,SME,unlimited,982.0,39.28228201391392,371.75795508963796,7,2,17.600343198865552,14,0.42262247538166653,2026-01
343,Giza,consumer,premium,458.0,52.40866024423462,304.2645936479008,28,3,37.23465340067103,4,0.22774100383424123,2026-01
344,Alex,enterprise,premium,843.0,46.753216658428286,249.57708447478865,62,2,-1.8529684733490583,7,0.17406218695176232,2026-01
345,Giza,consumer,basic,214.0,73.94072737093333,271.46091493927776,28,5,43.33289321649782,0,0.29426685561780386,2026-01
346,Alex,consumer,unlimited,889.0,43.42611323932157,256.9472799034617,31,3,38.51165941946708,3,0.3907582399538056,2026-01
347,Cairo,consumer,basic,215.0,53.378961758713245,355.41782040934874,98,3,7.306695034533009,6,0.30010100431472486,2026-01
348,Giza,SME,basic,192.0,54.53466957721464,360.22617710467784,97,1,16.032550210056264,5,0.19881921362371605,2026-01
349,Cairo,consumer,premium,405.0,46.61514945172897,293.1513528423003,14,2,35.07633558913684,11,0.4012386797874695,2026-01
350,UpperEgypt,consumer,basic,160.0,72.27828861519089,280.66412388668084,31,0,-4.053058001221836,0,0.005032307295488174,2026-01
351,UpperEgypt,consumer,premium,515.0,16.277856698117553,400.9054481480037,35,1,20.066117683887637,12,0.36972516473733297,2026-01
352,Cairo,consumer,unlimited,826.0,33.00996422184656,327.5484615430365,46,1,16.263379217358295,2,0.09040512517328048,2026-01
353,Alex,consumer,premium,586.0,47.26372796690692,302.4860773500011,34,2,13.233291967519863,5,0.21600346682165067,2026-01
354,UpperEgypt,consumer,unlimited,982.0,73.46404278419045,332.88213238549827,40,1,24.475086357335385,0,0.1233065683531345,2026-01
355,Giza,consumer,premium,407.0,20.218084693733566,251.19816180013152,30,2,26.77359521686422,4,0.24196859736967247,2026-01
356,Giza,consumer,premium,573.0,28.13588481506739,321.68302406097,75,0,13.309953771201826,5,0.22340098294277755,2026-01
357,Giza,consumer,basic,245.0,44.15114440160832,312.64427919361054,68,1,19.033763299851103,0,0.19636842285095257,2026-01
358,Cairo,SME,unlimited,930.0,54.57593208447751,235.92259224832162,16,2,22.803919711133144,5,0.17672614861759428,2026-01
359,Cairo,SME,unlimited,774.0,71.02143503399112,208.66625426084877,83,1,16.232995700964345,8,0.25802740145214564,2026-01
360,UpperEgypt,consumer,basic,202.0,44.49758501139383,419.8221232993618,113,3,49.371980576761146,5,0.3677162057165183,2026-01
361,Cairo,consumer,basic,237.0,53.334347837012814,402.3092650650715,74,1,10.47683619261203,1,0.23406614901966477,2026-01
362,Cairo,consumer,premium,439.0,60.255086321253756,295.56421103089656,72,1,31.604935373940094,0,0.22329492051265304,2026-01
363,Cairo,consumer,unlimited,941.0,45.70747044968044,130.81069639864074,49,2,17.909789003486402,3,0.14213932200794047,2026-01
364,Cairo,consumer,premium,459.0,60.341074051704005,388.5310227374474,65,4,19.4094791774016,10,0.3383957934662078,2026-01
365,Delta,consumer,unlimited,824.0,49.14364331279797,284.1826126177897,40,3,38.59574447219284,6,0.39979329815783105,2026-01
366,Cairo,SME,basic,194.0,53.434945886890105,151.36788388813702,81,3,26.032475005713938,8,0.3579915864904566,2026-01
367,UpperEgypt,consumer,premium,508.0,36.78397495008062,243.02233890807594,51,4,38.24081544212797,3,0.37223724177438544,2026-01
368,Giza,SME,basic,163.0,48.74909568306675,44.975081916788554,77,2,26.826360835687055,0,0.17340929588222442,2026-01
